"company_name","product_name","unit_price","quantity","order_date","required_date","shipped_date","freight","contact_name","contact_title"
"Old World Delicatessen","Thüringer Rostbratwurst",99,25,"1996-09-13","1996-10-11","1996-10-09",257.62,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Chartreuse verte",14.4,30,"1996-09-13","1996-10-11","1996-10-09",257.62,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Gula Malacca",19.45,12,"1998-04-20","1998-06-01","1998-04-27",40.32,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Sir Rodney's Scones",10,15,"1998-04-20","1998-06-01","1998-04-27",40.32,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Escargots de Bourgogne",13.25,30,"1997-07-09","1997-08-06","1997-07-16",5.24,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Alice Mutton",31.2,20,"1996-10-25","1996-11-22","1996-10-29",84.21,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Nord-Ost Matjeshering",20.7,15,"1996-10-25","1996-11-22","1996-10-29",84.21,"Rene Phillips","Sales Representative"
"Ottilies Käseladen","Original Frankfurter grüne Soße",13,10,"1997-05-30","1997-06-27","1997-06-05",120.97,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Tarte au sucre",49.3,20,"1997-05-30","1997-06-27","1997-06-05",120.97,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Jack's New England Clam Chowder",7.7,16,"1996-07-19","1996-08-16","1996-07-29",55.09,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Jack's New England Clam Chowder",9.65,9,"1997-06-26","1997-07-24","1997-07-01",75.89,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Uncle Bob's Organic Dried Pears",30,20,"1998-01-15","1998-02-12","1998-01-23",71.49,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Camembert Pierrot",34,30,"1997-09-26","1997-10-24","1997-09-30",145.63,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Perth Pasties",32.8,9,"1998-01-15","1998-02-12","1998-01-23",71.49,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Gorgonzola Telino",12.5,9,"1998-01-15","1998-02-12","1998-01-23",71.49,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Konbu",6,10,"1997-04-16","1997-05-14","1997-05-13",4.99,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Zaanse koeken",9.5,40,"1997-09-26","1997-10-24","1997-09-30",145.63,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Louisiana Fiery Hot Pepper Sauce",21.05,30,"1997-06-26","1997-07-24","1997-07-01",75.89,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Boston Crab Meat",18.4,20,"1997-09-26","1997-10-24","1997-09-30",145.63,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Queso Cabrales",16.8,30,"1997-01-07","1997-02-04","1997-01-30",91.48,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Gudbrandsdalsost",28.8,15,"1997-01-07","1997-02-04","1997-01-30",91.48,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Flotemysost",17.2,15,"1997-01-07","1997-02-04","1997-01-30",91.48,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Chang",19,40,"1997-12-05","1998-01-02","1997-12-09",157.55,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Tunnbröd",9,20,"1997-05-30","1997-06-27","1997-06-05",120.97,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Tofu",23.25,15,"1997-06-26","1997-07-24","1997-07-01",75.89,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Ikura",31,24,"1998-04-14","1998-05-12","1998-04-16",43.3,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Chartreuse verte",18,10,"1997-04-16","1997-05-14","1997-05-13",4.99,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Jack's New England Clam Chowder",9.65,20,"1998-04-03","1998-05-01","1998-04-10",96.35,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Manjimup Dried Apples",53,15,"1998-04-03","1998-05-01","1998-04-10",96.35,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Original Frankfurter grüne Soße",13,21,"1998-04-03","1998-05-01","1998-04-10",96.35,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Pavlova",17.45,30,"1997-05-30","1997-06-27","1997-06-05",120.97,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Uncle Bob's Organic Dried Pears",30,35,"1997-12-05","1998-01-02","1997-12-09",157.55,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Scottish Longbreads",12.5,40,"1997-12-05","1998-01-02","1997-12-09",157.55,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Outback Lager",12,21,"1996-07-19","1996-08-16","1996-07-29",55.09,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Tarte au sucre",39.4,15,"1996-07-19","1996-08-16","1996-07-29",55.09,"Henriette Pfalzheim","Owner"
"Ottilies Käseladen","Ravioli Angelo",15.6,50,"1996-07-19","1996-08-16","1996-07-29",55.09,"Henriette Pfalzheim","Owner"
"Pericles Comidas clásicas","Tofu",18.6,12,"1997-03-13","1997-04-10","1997-03-21",83.49,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Rössle Sauerkraut",36.4,18,"1997-03-13","1997-04-10","1997-03-21",83.49,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Boston Crab Meat",14.7,21,"1997-03-13","1997-04-10","1997-03-21",83.49,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Rhönbräu Klosterbier",6.2,10,"1997-03-13","1997-04-10","1997-03-21",83.49,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Laughing Lumberjack Lager",14,30,"1997-04-10","1997-05-08","1997-04-29",69.32,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Filo Mix",5.6,20,"1996-10-04","1996-11-01","1996-10-23",0.4,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Thüringer Rostbratwurst",99,4,"1996-11-14","1996-12-12","1996-11-20",53.8,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Queso Cabrales",21,10,"1998-05-05","1998-06-02",NULL,24.95,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Guaraná Fantástica",4.5,20,"1998-05-05","1998-06-02",NULL,24.95,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Camembert Pierrot",34,4,"1998-04-02","1998-04-30","1998-04-06",46,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Chai",14.4,12,"1996-11-14","1996-12-12","1996-11-20",53.8,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Manjimup Dried Apples",53,20,"1998-04-02","1998-04-30","1998-04-06",46,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Rogede sild",9.5,21,"1997-04-10","1997-05-08","1997-04-29",69.32,"Guillermo Fernández","Sales Representative"
"Pericles Comidas clásicas","Perth Pasties",32.8,6,"1997-04-10","1997-05-08","1997-04-29",69.32,"Guillermo Fernández","Sales Representative"
"Piccolo und mehr","Alice Mutton",39,30,"1997-09-30","1997-10-28","1997-10-08",96.5,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Lakkalikööri",18,50,"1997-05-08","1997-06-05","1997-05-12",339.22,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Pavlova",13.9,18,"1997-03-28","1997-04-25","1997-04-09",5.29,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Queso Cabrales",16.8,15,"1997-03-28","1997-04-25","1997-04-09",5.29,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Gumbär Gummibärchen",31.23,15,"1997-09-30","1997-10-28","1997-10-08",96.5,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Tofu",18.6,35,"1997-01-27","1997-02-24","1997-03-03",31.29,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Gustaf's Knäckebröd",21,35,"1998-01-21","1998-02-18","1998-01-26",25.22,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Gudbrandsdalsost",28.8,50,"1996-12-24","1997-01-21","1997-01-01",122.46,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Côte de Blaye",210.8,50,"1996-11-13","1996-12-11","1996-11-25",360.63,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Queso Cabrales",16.8,12,"1996-11-13","1996-12-11","1996-11-25",360.63,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Gorgonzola Telino",12.5,8,"1997-11-19","1997-12-17","1997-11-26",117.33,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Jack's New England Clam Chowder",9.65,35,"1997-11-19","1997-12-17","1997-11-26",117.33,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Vegie-spread",43.9,9,"1997-11-19","1997-12-17","1997-11-26",117.33,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Gudbrandsdalsost",36,30,"1997-11-19","1997-12-17","1997-11-26",117.33,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Guaraná Fantástica",4.5,35,"1997-07-11","1997-08-08","1997-07-18",35.12,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Ravioli Angelo",19.5,20,"1997-07-11","1997-08-08","1997-07-18",35.12,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Louisiana Fiery Hot Pepper Sauce",21.05,12,"1997-07-11","1997-08-08","1997-07-18",35.12,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Carnarvon Tigers",62.5,35,"1998-04-27","1998-05-25","1998-04-29",53.05,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Mascarpone Fabioli",32,20,"1998-04-27","1998-05-25","1998-04-29",53.05,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Wimmers gute Semmelknödel",33.25,25,"1998-04-27","1998-05-25","1998-04-29",53.05,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Sirop d'érable",28.5,20,"1997-05-08","1997-06-05","1997-05-12",339.22,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Ipoh Coffee",46,25,"1997-05-08","1997-06-05","1997-05-12",339.22,"Georg Pipps","Sales Manager"
"Piccolo und mehr","Alice Mutton",39,40,"1997-05-08","1997-06-05","1997-05-12",339.22,"Georg Pipps","Sales Manager"
"Princesa Isabel Vinhos","Manjimup Dried Apples",42.4,18,"1996-12-27","1997-01-24","1997-01-02",60.26,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Singaporean Hokkien Fried Mee",14,14,"1998-04-08","1998-05-06","1998-04-13",202.24,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Chartreuse verte",14.4,20,"1997-03-17","1997-04-14","1997-03-25",13.02,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Chef Anton's Cajun Seasoning",17.6,18,"1996-10-23","1996-11-20","1996-10-25",15.51,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Sir Rodney's Scones",8,10,"1996-12-27","1997-01-24","1997-01-02",60.26,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Chai",14.4,15,"1997-03-17","1997-04-14","1997-03-25",13.02,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Northwoods Cranberry Sauce",40,30,"1998-04-08","1998-05-06","1998-04-13",202.24,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Thüringer Rostbratwurst",123.79,10,"1998-04-08","1998-05-06","1998-04-13",202.24,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Sir Rodney's Scones",8,21,"1997-03-17","1997-04-14","1997-03-25",13.02,"Isabel de Castro","Sales Representative"
"Princesa Isabel Vinhos","Gnocchi di nonna Alice",30.4,28,"1997-02-03","1997-03-03","1997-03-04",73.83,"Isabel de Castro","Sales Representative"
"Que Delícia","Vegie-spread",35.1,16,"1996-12-11","1997-01-08","1996-12-13",45.03,"Bernardo Batista","Accounting Manager"
"Que Delícia","Manjimup Dried Apples",42.4,2,"1996-08-27","1996-09-24","1996-09-04",6.4,"Bernardo Batista","Accounting Manager"
"Que Delícia","Gula Malacca",15.5,24,"1996-08-27","1996-09-24","1996-09-04",6.4,"Bernardo Batista","Accounting Manager"
"Que Delícia","Konbu",4.8,20,"1996-08-27","1996-09-24","1996-09-04",6.4,"Bernardo Batista","Accounting Manager"
"Que Delícia","Louisiana Fiery Hot Pepper Sauce",16.8,20,"1996-12-11","1997-01-08","1996-12-13",45.03,"Bernardo Batista","Accounting Manager"
"Que Delícia","Steeleye Stout",14.4,20,"1996-07-19","1996-08-16","1996-07-30",3.05,"Bernardo Batista","Accounting Manager"
"Que Delícia","Sir Rodney's Scones",8,20,"1996-07-19","1996-08-16","1996-07-30",3.05,"Bernardo Batista","Accounting Manager"
"Que Delícia","Original Frankfurter grüne Soße",13,20,"1997-07-02","1997-07-30","1997-07-09",62.52,"Bernardo Batista","Accounting Manager"
"Que Delícia","Flotemysost",21.5,8,"1997-10-28","1997-11-11","1997-11-05",9.53,"Bernardo Batista","Accounting Manager"
"Que Delícia","Steeleye Stout",18,21,"1997-10-28","1997-11-11","1997-11-05",9.53,"Bernardo Batista","Accounting Manager"
"Que Delícia","Chartreuse verte",18,20,"1997-08-27","1997-09-10","1997-09-03",45.54,"Bernardo Batista","Accounting Manager"
"Que Delícia","Steeleye Stout",18,20,"1997-07-02","1997-07-30","1997-07-09",62.52,"Bernardo Batista","Accounting Manager"
"Que Delícia","Gumbär Gummibärchen",31.23,6,"1997-07-02","1997-07-30","1997-07-09",62.52,"Bernardo Batista","Accounting Manager"
"Que Delícia","Queso Cabrales",21,15,"1998-03-31","1998-04-28","1998-04-02",34.76,"Bernardo Batista","Accounting Manager"
"Que Delícia","Jack's New England Clam Chowder",9.65,4,"1998-03-31","1998-04-28","1998-04-02",34.76,"Bernardo Batista","Accounting Manager"
"Que Delícia","Grandma's Boysenberry Spread",25,40,"1998-03-31","1998-04-28","1998-04-02",34.76,"Bernardo Batista","Accounting Manager"
"Que Delícia","Teatime Chocolate Biscuits",7.3,4,"1997-01-21","1997-03-04","1997-01-27",99.23,"Bernardo Batista","Accounting Manager"
"Que Delícia","Gumbär Gummibärchen",24.9,30,"1997-01-21","1997-03-04","1997-01-27",99.23,"Bernardo Batista","Accounting Manager"
"Que Delícia","Perth Pasties",26.2,15,"1997-01-21","1997-03-04","1997-01-27",99.23,"Bernardo Batista","Accounting Manager"
"Que Delícia","Jack's New England Clam Chowder",7.7,8,"1996-12-11","1997-01-08","1996-12-13",45.03,"Bernardo Batista","Accounting Manager"
"Que Delícia","Original Frankfurter grüne Soße",10.4,10,"1997-01-21","1997-03-04","1997-01-27",99.23,"Bernardo Batista","Accounting Manager"
"Que Delícia","Teatime Chocolate Biscuits",9.2,30,"1997-08-27","1997-09-10","1997-09-03",45.54,"Bernardo Batista","Accounting Manager"
"Que Delícia","Tourtière",7.45,6,"1997-12-24","1998-01-21","1998-01-02",21.49,"Bernardo Batista","Accounting Manager"
"Que Delícia","Tofu",23.25,15,"1997-12-24","1998-01-21","1998-01-02",21.49,"Bernardo Batista","Accounting Manager"
"Queen Cozinha","Sir Rodney's Marmalade",64.8,12,"1996-12-04","1997-01-01","1996-12-09",890.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Côte de Blaye",210.8,40,"1996-12-04","1997-01-01","1996-12-09",890.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Camembert Pierrot",27.2,70,"1996-12-04","1997-01-01","1996-12-09",890.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Mozzarella di Giovanni",27.8,42,"1996-12-04","1997-01-01","1996-12-09",890.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Camembert Pierrot",34,15,"1997-11-04","1997-12-02","1997-11-11",58.33,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Boston Crab Meat",18.4,6,"1997-11-04","1997-12-02","1997-11-11",58.33,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Pâté chinois",24,12,"1997-11-04","1997-12-02","1997-11-11",58.33,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Nord-Ost Matjeshering",25.89,15,"1997-11-04","1997-12-02","1997-11-11",58.33,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Gumbär Gummibärchen",31.23,20,"1998-02-04","1998-03-04","1998-02-23",191.27,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Teatime Chocolate Biscuits",7.3,5,"1997-03-26","1997-04-23","1997-03-28",71.07,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Gnocchi di nonna Alice",38,60,"1997-08-19","1997-09-16","1997-08-26",201.29,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Chef Anton's Cajun Seasoning",22,30,"1998-02-26","1998-03-26","1998-03-04",33.05,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Geitost",2.5,40,"1998-02-26","1998-03-26","1998-03-04",33.05,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Valkoinen suklaa",16.25,25,"1997-08-19","1997-09-16","1997-08-26",201.29,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Escargots de Bourgogne",13.25,15,"1998-02-26","1998-03-26","1998-03-04",33.05,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Flotemysost",21.5,25,"1998-02-27","1998-03-27","1998-03-02",21.19,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Chai",14.4,10,"1997-01-07","1997-02-18","1997-01-13",108.04,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Sir Rodney's Scones",8,30,"1997-01-07","1997-02-18","1997-01-13",108.04,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Maxilaku",20,42,"1998-02-04","1998-03-04","1998-02-23",191.27,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Gumbär Gummibärchen",24.9,30,"1997-03-26","1997-04-23","1997-03-28",71.07,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Ipoh Coffee",46,36,"1998-05-04","1998-06-01",NULL,81.75,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Rössle Sauerkraut",45.6,8,"1998-05-04","1998-06-01",NULL,81.75,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Tourtière",5.9,24,"1997-03-26","1997-04-23","1997-03-28",71.07,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Original Frankfurter grüne Soße",13,28,"1998-05-04","1998-06-01",NULL,81.75,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Rössle Sauerkraut",36.4,42,"1997-01-07","1997-02-18","1997-01-13",108.04,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Inlagd Sill",15.2,5,"1997-01-07","1997-02-18","1997-01-13",108.04,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Boston Crab Meat",14.7,2,"1997-01-07","1997-02-18","1997-01-13",108.04,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Gorgonzola Telino",12.5,20,"1997-09-05","1997-10-03","1997-09-10",105.81,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Chocolade",12.75,24,"1997-10-14","1997-11-11","1997-11-07",4.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Guaraná Fantástica",4.5,35,"1997-10-14","1997-11-11","1997-11-07",4.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Chef Anton's Cajun Seasoning",22,6,"1997-10-14","1997-11-11","1997-11-07",4.78,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Boston Crab Meat",18.4,24,"1997-09-05","1997-10-03","1997-09-10",105.81,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Outback Lager",15,40,"1997-09-05","1997-10-03","1997-09-10",105.81,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Rhönbräu Klosterbier",7.75,42,"1997-12-19","1998-01-16","1997-12-23",110.87,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Nord-Ost Matjeshering",25.89,15,"1997-12-19","1998-01-16","1997-12-23",110.87,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Northwoods Cranberry Sauce",40,30,"1997-12-19","1998-01-16","1997-12-23",110.87,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Lakkalikööri",18,60,"1998-03-19","1998-04-16","1998-03-30",104.47,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Filo Mix",7,6,"1998-03-19","1998-04-16","1998-03-30",104.47,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Steeleye Stout",18,30,"1998-02-04","1998-03-04","1998-02-23",191.27,"Lúcia Carvalho","Marketing Assistant"
"Queen Cozinha","Queso Cabrales",21,10,"1997-08-19","1997-09-16","1997-08-26",201.29,"Lúcia Carvalho","Marketing Assistant"
"QUICK-Stop","Pâté chinois",19.2,120,"1997-02-19","1997-03-05","1997-03-12",189.09,"Horst Kloss","Accounting Manager"
"QUICK-Stop","Ikura",24.8,24,"1996-08-05","1996-09-02","1996-08-12",76.07,"Horst Kloss","Accounting Manager"
"QUICK-Stop","Gorgonzola Telino",10,15,"1996-08-05","1996-09-02","1996-08-12",76.07,"Horst Kloss","Accounting Manager"
"QUICK-Stop","Geitost",2,20,"1996-08-05","1996-09-02","1996-08-12",76.07,"Horst Kloss","Accounting Manager"
"QUICK-Stop","Boston Crab Meat",14.7,60,"1996-08-05","1996-09-02","1996-08-12",76.07,"Horst Kloss","Accounting Manager"
